,store_id,operator_id,city_id,location_latitude,location_longitude,contact_email,contact_mobile,start_time,end_time,inventory_capacity
611,62,7,18,23.60589361634751,86.89917836448026,store62@asansol.com,9206344812,2024-09-26 09:00:00,2024-09-26 21:00:00,2809
612,63,7,18,23.758195123574712,87.01719456689113,store63@asansol.com,9685679102,2024-09-26 09:00:00,2024-09-26 21:00:00,3227
613,64,7,18,23.693055089164393,86.9813323299327,store64@asansol.com,9794928244,2024-09-26 09:00:00,2024-09-26 21:00:00,2206
614,65,7,18,23.65365474710899,86.99986873044695,store65@asansol.com,9825744939,2024-09-26 09:00:00,2024-09-26 21:00:00,2158
615,66,7,18,23.6280303760769,87.02999507309077,store66@asansol.com,9208737416,2024-09-26 09:00:00,2024-09-26 21:00:00,1964
616,67,7,18,23.78976203576496,86.99128099666709,store67@asansol.com,9988123427,2024-09-26 09:00:00,2024-09-26 21:00:00,3217
617,68,7,18,23.64582452987079,86.88668341782537,store68@asansol.com,9495069388,2024-09-26 09:00:00,2024-09-26 21:00:00,1634
618,69,7,18,23.708079970046175,86.98884743067946,store69@asansol.com,9666389571,2024-09-26 09:00:00,2024-09-26 21:00:00,1142
619,70,7,18,23.647650040129136,87.09306777389308,store70@asansol.com,9089049371,2024-09-26 09:00:00,2024-09-26 21:00:00,4729
620,61,7,12,26.508438735268513,89.45098917125193,store61@alipurduar.com,9055580375,2024-09-26 09:00:00,2024-09-26 21:00:00,2177
621,62,7,12,26.467910782481997,89.55609196405346,store62@alipurduar.com,9286424078,2024-09-26 09:00:00,2024-09-26 21:00:00,4978
622,63,7,12,26.440385787869285,89.55911055768718,store63@alipurduar.com,9458022481,2024-09-26 09:00:00,2024-09-26 21:00:00,1451
623,64,7,12,26.454960810744318,89.5445526770986,store64@alipurduar.com,9204022627,2024-09-26 09:00:00,2024-09-26 21:00:00,1841
624,65,7,12,26.487756862590288,89.50211850675383,store65@alipurduar.com,9098810916,2024-09-26 09:00:00,2024-09-26 21:00:00,1802
625,66,7,12,26.40560085740881,89.54729322360393,store66@alipurduar.com,9880841643,2024-09-26 09:00:00,2024-09-26 21:00:00,2207
626,67,7,12,26.49386074200973,89.54286701000515,store67@alipurduar.com,9042236134,2024-09-26 09:00:00,2024-09-26 21:00:00,4310
627,68,7,12,26.580213529282602,89.49652488415018,store68@alipurduar.com,9987645711,2024-09-26 09:00:00,2024-09-26 21:00:00,1190
628,69,7,12,26.480608904544855,89.52501144800236,store69@alipurduar.com,9910564371,2024-09-26 09:00:00,2024-09-26 21:00:00,1217
629,70,7,12,26.522885372001195,89.49514574429364,store70@alipurduar.com,9383943153,2024-09-26 09:00:00,2024-09-26 21:00:00,2680
630,61,7,13,25.44016412090198,81.82825419958495,store61@allahabad.com,9353610825,2024-09-26 09:00:00,2024-09-26 21:00:00,2166
631,62,7,13,25.35357705742287,81.76127171280918,store62@allahabad.com,9325409977,2024-09-26 09:00:00,2024-09-26 21:00:00,3516
632,63,7,13,25.367547342015623,81.7775802264119,store63@allahabad.com,9502873653,2024-09-26 09:00:00,2024-09-26 21:00:00,3510
633,64,7,13,25.3768681929727,81.93651773503943,store64@allahabad.com,9982438657,2024-09-26 09:00:00,2024-09-26 21:00:00,2080
634,65,7,13,25.44487517286882,81.83967905958805,store65@allahabad.com,9841607707,2024-09-26 09:00:00,2024-09-26 21:00:00,1324
635,66,7,13,25.54317729020003,81.92208671823765,store66@allahabad.com,9334927371,2024-09-26 09:00:00,2024-09-26 21:00:00,4471
636,67,7,13,25.38083961516076,81.70423724447241,store67@allahabad.com,9899721503,2024-09-26 09:00:00,2024-09-26 21:00:00,3064
637,68,7,13,25.408748181243038,81.89414417946526,store68@allahabad.com,9711664086,2024-09-26 09:00:00,2024-09-26 21:00:00,3765
638,69,7,13,25.450286814354577,81.84698884890162,store69@allahabad.com,9901982555,2024-09-26 09:00:00,2024-09-26 21:00:00,3505
639,70,7,13,25.467146648397172,81.74656566617602,store70@allahabad.com,9050456740,2024-09-26 09:00:00,2024-09-26 21:00:00,4227
640,61,7,4,27.17364617648452,77.96371559640822,store61@agra.com,9665240598,2024-09-26 09:00:00,2024-09-26 21:00:00,4251
641,62,7,4,27.1860481322462,78.08016392880052,store62@agra.com,9175272596,2024-09-26 09:00:00,2024-09-26 21:00:00,2486
642,63,7,4,27.21731746118692,77.89734509874145,store63@agra.com,9362931408,2024-09-26 09:00:00,2024-09-26 21:00:00,4523
643,64,7,4,27.23806239875244,78.03938976104594,store64@agra.com,9565989894,2024-09-26 09:00:00,2024-09-26 21:00:00,1234
644,65,7,4,27.218558421188455,78.01011314674281,store65@agra.com,9822216878,2024-09-26 09:00:00,2024-09-26 21:00:00,4054
645,66,7,4,27.224797477676233,78.05783899822856,store66@agra.com,9774437779,2024-09-26 09:00:00,2024-09-26 21:00:00,2305
646,67,7,4,27.136661117533638,77.89526947496984,store67@agra.com,9939245109,2024-09-26 09:00:00,2024-09-26 21:00:00,3934
647,68,7,4,27.20669802831206,78.04983830405158,store68@agra.com,9775381378,2024-09-26 09:00:00,2024-09-26 21:00:00,4120
648,69,7,4,27.170264499457957,77.97037816919138,store69@agra.com,9527707451,2024-09-26 09:00:00,2024-09-26 21:00:00,1684
649,70,7,4,27.17112788163778,78.00894616300425,store70@agra.com,9235094724,2024-09-26 09:00:00,2024-09-26 21:00:00,4309
650,61,7,11,27.79827146373579,78.09477998991201,store61@aligarh.com,9364162722,2024-09-26 09:00:00,2024-09-26 21:00:00,4091
651,62,7,11,27.95576739307724,78.14979984377221,store62@aligarh.com,9455340983,2024-09-26 09:00:00,2024-09-26 21:00:00,2324
652,63,7,11,27.9271569317625,78.02885096248721,store63@aligarh.com,9812609584,2024-09-26 09:00:00,2024-09-26 21:00:00,3642
653,64,7,11,27.93198664677932,78.00848329623808,store64@aligarh.com,9425710088,2024-09-26 09:00:00,2024-09-26 21:00:00,1515
654,65,7,11,27.95685110654534,78.08252146689463,store65@aligarh.com,9171787472,2024-09-26 09:00:00,2024-09-26 21:00:00,1818
655,66,7,11,27.963918516226865,78.06235059495256,store66@aligarh.com,9630284271,2024-09-26 09:00:00,2024-09-26 21:00:00,4410
656,67,7,11,27.899945095958408,78.03986483058428,store67@aligarh.com,9866073451,2024-09-26 09:00:00,2024-09-26 21:00:00,2146
657,68,7,11,27.9204454616363,78.11235057037953,store68@aligarh.com,9173855113,2024-09-26 09:00:00,2024-09-26 21:00:00,2222
658,69,7,11,27.904270643971707,78.1480660627892,store69@aligarh.com,9469741338,2024-09-26 09:00:00,2024-09-26 21:00:00,1716
659,70,7,11,27.889004762064367,78.08797621145665,store70@aligarh.com,9052383969,2024-09-26 09:00:00,2024-09-26 21:00:00,3277
660,61,7,14,27.58037861153597,76.58831784078998,store61@alwar.com,9869308514,2024-09-26 09:00:00,2024-09-26 21:00:00,3339
661,62,7,14,27.558821054157026,76.46820458460012,store62@alwar.com,9576318465,2024-09-26 09:00:00,2024-09-26 21:00:00,3267
662,63,7,14,27.6172211216053,76.61802580485872,store63@alwar.com,9235792110,2024-09-26 09:00:00,2024-09-26 21:00:00,2048
663,64,7,14,27.61638333056826,76.58853151192338,store64@alwar.com,9590119723,2024-09-26 09:00:00,2024-09-26 21:00:00,4583
664,65,7,14,27.55453736532145,76.65646832068666,store65@alwar.com,9070469483,2024-09-26 09:00:00,2024-09-26 21:00:00,3826
665,66,7,14,27.60370545374761,76.55638172650005,store66@alwar.com,9503767452,2024-09-26 09:00:00,2024-09-26 21:00:00,3305
666,67,7,14,27.503125069325606,76.56250357656722,store67@alwar.com,9112374636,2024-09-26 09:00:00,2024-09-26 21:00:00,4446
667,68,7,14,27.59692681342696,76.62197134242643,store68@alwar.com,9200944687,2024-09-26 09:00:00,2024-09-26 21:00:00,2026
668,69,7,14,27.535081119648492,76.51821743720505,store69@alwar.com,9943521434,2024-09-26 09:00:00,2024-09-26 21:00:00,4112
669,70,7,14,27.44172650662592,76.57001116857211,store70@alwar.com,9085249559,2024-09-26 09:00:00,2024-09-26 21:00:00,3698
670,61,7,5,19.040662818355866,74.69538574438616,store61@ahmadnagar.com,9263714303,2024-09-26 09:00:00,2024-09-26 21:00:00,1437
671,62,7,5,19.17438992176269,74.58322331315014,store62@ahmadnagar.com,9395659662,2024-09-26 09:00:00,2024-09-26 21:00:00,3535
672,63,7,5,19.212585102521818,74.7140420792174,store63@ahmadnagar.com,9331724585,2024-09-26 09:00:00,2024-09-26 21:00:00,1100
673,64,7,5,19.02548153616596,74.80551783246537,store64@ahmadnagar.com,9974356841,2024-09-26 09:00:00,2024-09-26 21:00:00,2906
674,65,7,5,19.241300708780425,74.81232816857077,store65@ahmadnagar.com,9812464688,2024-09-26 09:00:00,2024-09-26 21:00:00,2535
675,66,7,5,19.02833923637803,74.7133554480955,store66@ahmadnagar.com,9915141767,2024-09-26 09:00:00,2024-09-26 21:00:00,1474
676,67,7,5,19.09697041813022,74.74223665546516,store67@ahmadnagar.com,9965818446,2024-09-26 09:00:00,2024-09-26 21:00:00,3027
677,68,7,5,18.929929740038418,74.70025869432082,store68@ahmadnagar.com,9181782824,2024-09-26 09:00:00,2024-09-26 21:00:00,1816
678,69,7,5,19.105030803138057,74.8603882085869,store69@ahmadnagar.com,9747222201,2024-09-26 09:00:00,2024-09-26 21:00:00,1276
679,70,7,5,19.10046451992241,74.76864416039263,store70@ahmadnagar.com,9905637239,2024-09-26 09:00:00,2024-09-26 21:00:00,2029
680,61,7,24,23.323479971290002,87.90137631244062,store61@barddhaman.com,9705066326,2024-09-26 09:00:00,2024-09-26 21:00:00,2983
681,62,7,24,23.235480337507216,87.88553581744296,store62@barddhaman.com,9647866525,2024-09-26 09:00:00,2024-09-26 21:00:00,4316
682,63,7,24,23.248823218146836,87.81886905349921,store63@barddhaman.com,9474481332,2024-09-26 09:00:00,2024-09-26 21:00:00,4342
683,64,7,24,23.20474743708468,87.99024144375662,store64@barddhaman.com,9538903199,2024-09-26 09:00:00,2024-09-26 21:00:00,2432
684,65,7,24,23.310188599262446,87.87330968140775,store65@barddhaman.com,9582974323,2024-09-26 09:00:00,2024-09-26 21:00:00,4412
685,66,7,24,23.16925531785215,87.81088653746235,store66@barddhaman.com,9018217935,2024-09-26 09:00:00,2024-09-26 21:00:00,3455
686,67,7,24,23.2480815403936,87.94415195454506,store67@barddhaman.com,9936119294,2024-09-26 09:00:00,2024-09-26 21:00:00,4542
687,68,7,24,23.26469069146875,87.83563802948134,store68@barddhaman.com,9732848473,2024-09-26 09:00:00,2024-09-26 21:00:00,2080
688,69,7,24,23.254906950467632,87.86996516991425,store69@barddhaman.com,9251616857,2024-09-26 09:00:00,2024-09-26 21:00:00,1248
689,70,7,24,23.166128702715792,87.85104462858628,store70@barddhaman.com,9800606573,2024-09-26 09:00:00,2024-09-26 21:00:00,4900
690,61,7,2,19.377383437444262,78.37500935480894,store61@adilabad.com,9840532335,2024-09-26 09:00:00,2024-09-26 21:00:00,1235
691,62,7,2,19.47486761647863,78.16453095329807,store62@adilabad.com,9492087063,2024-09-26 09:00:00,2024-09-26 21:00:00,3411
692,63,7,2,19.38389281108964,78.18615680310306,store63@adilabad.com,9966760695,2024-09-26 09:00:00,2024-09-26 21:00:00,4482
693,64,7,2,19.385102602620517,78.38778473222932,store64@adilabad.com,9884217962,2024-09-26 09:00:00,2024-09-26 21:00:00,2198
694,65,7,2,19.374823446851615,78.337974761522,store65@adilabad.com,9448733932,2024-09-26 09:00:00,2024-09-26 21:00:00,3499
695,66,7,2,19.391789735533333,78.3105963974023,store66@adilabad.com,9333530361,2024-09-26 09:00:00,2024-09-26 21:00:00,4386
696,67,7,2,19.32222119818009,78.17207810577092,store67@adilabad.com,9666228042,2024-09-26 09:00:00,2024-09-26 21:00:00,4331
697,68,7,2,19.407708826326488,78.32170916113445,store68@adilabad.com,9175423630,2024-09-26 09:00:00,2024-09-26 21:00:00,3202
698,69,7,2,19.439100150568592,78.1560363534484,store69@adilabad.com,9015642222,2024-09-26 09:00:00,2024-09-26 21:00:00,3228
699,70,7,2,19.41775958338984,78.40357529524461,store70@adilabad.com,9923886413,2024-09-26 09:00:00,2024-09-26 21:00:00,1624
700,71,8,5,19.146648370708235,74.75692305939889,store71@ahmadnagar.com,9215363199,2024-09-26 09:00:00,2024-09-26 21:00:00,1105
701,72,8,5,19.073686738205595,74.6970772209558,store72@ahmadnagar.com,9797831009,2024-09-26 09:00:00,2024-09-26 21:00:00,1416
702,73,8,5,19.07777571659535,74.6352712557353,store73@ahmadnagar.com,9211324567,2024-09-26 09:00:00,2024-09-26 21:00:00,1796
703,74,8,5,19.03375804074014,74.59912660548446,store74@ahmadnagar.com,9527035277,2024-09-26 09:00:00,2024-09-26 21:00:00,1955
704,75,8,5,19.094771849924506,74.7433917608898,store75@ahmadnagar.com,9356771403,2024-09-26 09:00:00,2024-09-26 21:00:00,2938
705,76,8,5,19.00378303240946,74.83891876388671,store76@ahmadnagar.com,9617711893,2024-09-26 09:00:00,2024-09-26 21:00:00,1253
706,77,8,5,19.163612961387216,74.68227438572873,store77@ahmadnagar.com,9865327059,2024-09-26 09:00:00,2024-09-26 21:00:00,2204
707,78,8,5,19.175259153495443,74.68869088698597,store78@ahmadnagar.com,9150860918,2024-09-26 09:00:00,2024-09-26 21:00:00,1024
708,79,8,5,18.918608814900296,74.77910953157567,store79@ahmadnagar.com,9977204518,2024-09-26 09:00:00,2024-09-26 21:00:00,3231
709,80,8,5,19.25889500231547,74.60378299958566,store80@ahmadnagar.com,9661378887,2024-09-26 09:00:00,2024-09-26 21:00:00,4639
710,71,8,25,28.380208036120504,79.29894937261149,store71@bareilly.com,9939794763,2024-09-26 09:00:00,2024-09-26 21:00:00,3489
711,72,8,25,28.25874444822386,79.43788924850796,store72@bareilly.com,9366373696,2024-09-26 09:00:00,2024-09-26 21:00:00,4631
712,73,8,25,28.339309434199116,79.42069579024434,store73@bareilly.com,9313051806,2024-09-26 09:00:00,2024-09-26 21:00:00,2100
713,74,8,25,28.269743885878988,79.36191509057753,store74@bareilly.com,9211555046,2024-09-26 09:00:00,2024-09-26 21:00:00,3566
714,75,8,25,28.371783994883387,79.46309102830433,store75@bareilly.com,9221182266,2024-09-26 09:00:00,2024-09-26 21:00:00,3598
715,76,8,25,28.274181179565616,79.4175394972225,store76@bareilly.com,9588993304,2024-09-26 09:00:00,2024-09-26 21:00:00,1274
716,77,8,25,28.320883158235773,79.40983877301413,store77@bareilly.com,9180093715,2024-09-26 09:00:00,2024-09-26 21:00:00,3581
717,78,8,25,28.256183511016964,79.55635710095231,store78@bareilly.com,9345579418,2024-09-26 09:00:00,2024-09-26 21:00:00,1184
718,79,8,25,28.32219498657807,79.52042514783403,store79@bareilly.com,9892598814,2024-09-26 09:00:00,2024-09-26 21:00:00,3119
719,80,8,25,28.375230157711506,79.49803805428482,store80@bareilly.com,9556396836,2024-09-26 09:00:00,2024-09-26 21:00:00,3897
720,71,8,22,28.752367533658923,79.13279566779201,store71@bamanpuri.com,9451160435,2024-09-26 09:00:00,2024-09-26 21:00:00,1106
721,72,8,22,28.732522384193963,79.12374114472979,store72@bamanpuri.com,9091416385,2024-09-26 09:00:00,2024-09-26 21:00:00,4022
722,73,8,22,28.866723744449207,79.02092728159984,store73@bamanpuri.com,9566754028,2024-09-26 09:00:00,2024-09-26 21:00:00,1843
723,74,8,22,28.768375560551,78.97143956605105,store74@bamanpuri.com,9031681113,2024-09-26 09:00:00,2024-09-26 21:00:00,4247
724,75,8,22,28.758092944882865,79.11813263983282,store75@bamanpuri.com,9444081336,2024-09-26 09:00:00,2024-09-26 21:00:00,1169
725,76,8,22,28.938497453297117,79.01265539956479,store76@bamanpuri.com,9304533074,2024-09-26 09:00:00,2024-09-26 21:00:00,4891
726,77,8,22,28.809107681691174,79.05048329068447,store77@bamanpuri.com,9618558991,2024-09-26 09:00:00,2024-09-26 21:00:00,2945
727,78,8,22,28.877981069868547,79.15933216364435,store78@bamanpuri.com,9395205367,2024-09-26 09:00:00,2024-09-26 21:00:00,4985
728,79,8,22,28.903410595981185,79.00748626742323,store79@bamanpuri.com,9885255051,2024-09-26 09:00:00,2024-09-26 21:00:00,2851
729,80,8,22,28.90150910938708,79.07406665264624,store80@bamanpuri.com,9466861508,2024-09-26 09:00:00,2024-09-26 21:00:00,3421
730,71,8,16,20.941836987984633,77.8653122487418,store71@amaravati.com,9369275712,2024-09-26 09:00:00,2024-09-26 21:00:00,3206
731,72,8,16,20.93709574316738,77.66609759425981,store72@amaravati.com,9815405069,2024-09-26 09:00:00,2024-09-26 21:00:00,4736
732,73,8,16,20.962743914809206,77.7414879554491,store73@amaravati.com,9788154331,2024-09-26 09:00:00,2024-09-26 21:00:00,3009
733,74,8,16,20.796961336665046,77.77329317785744,store74@amaravati.com,9029840260,2024-09-26 09:00:00,2024-09-26 21:00:00,2659
734,75,8,16,20.91476295208371,77.76387478834123,store75@amaravati.com,9765120617,2024-09-26 09:00:00,2024-09-26 21:00:00,2967
735,76,8,16,20.9339875777526,77.66576511797633,store76@amaravati.com,9149351281,2024-09-26 09:00:00,2024-09-26 21:00:00,4648
736,77,8,16,20.9307025503923,77.72983078795217,store77@amaravati.com,9589215718,2024-09-26 09:00:00,2024-09-26 21:00:00,4684
737,78,8,16,20.87848299570805,77.73825682516876,store78@amaravati.com,9626329426,2024-09-26 09:00:00,2024-09-26 21:00:00,3962
738,79,8,16,20.992064306101188,77.69072072779635,store79@amaravati.com,9727945391,2024-09-26 09:00:00,2024-09-26 21:00:00,2118
739,80,8,16,21.03066372074362,77.83899131893976,store80@amaravati.com,9756481580,2024-09-26 09:00:00,2024-09-26 21:00:00,3812
740,71,8,2,19.50528170621095,78.27021139590077,store71@adilabad.com,9778320854,2024-09-26 09:00:00,2024-09-26 21:00:00,4522
741,72,8,2,19.279981312306937,78.27009280461111,store72@adilabad.com,9387742325,2024-09-26 09:00:00,2024-09-26 21:00:00,4324
742,73,8,2,19.46542215961076,78.38793068352456,store73@adilabad.com,9426429431,2024-09-26 09:00:00,2024-09-26 21:00:00,4841
743,74,8,2,19.434410810539582,78.39075256730308,store74@adilabad.com,9868064813,2024-09-26 09:00:00,2024-09-26 21:00:00,4950
744,75,8,2,19.361705332004213,78.33815704388944,store75@adilabad.com,9612869046,2024-09-26 09:00:00,2024-09-26 21:00:00,2618
745,76,8,2,19.437205057985345,78.28282150899528,store76@adilabad.com,9358453142,2024-09-26 09:00:00,2024-09-26 21:00:00,3773
746,77,8,2,19.368543243402918,78.22184440617603,store77@adilabad.com,9190220848,2024-09-26 09:00:00,2024-09-26 21:00:00,3793
747,78,8,2,19.45749722501106,78.24505705672497,store78@adilabad.com,9931107682,2024-09-26 09:00:00,2024-09-26 21:00:00,2921
748,79,8,2,19.29420411736846,78.35536252443264,store79@adilabad.com,9468183545,2024-09-26 09:00:00,2024-09-26 21:00:00,1233
749,80,8,2,19.495843417817692,78.18831249301417,store80@adilabad.com,9631367879,2024-09-26 09:00:00,2024-09-26 21:00:00,3632
750,71,8,12,26.401333129942355,89.58351446865925,store71@alipurduar.com,9919675708,2024-09-26 09:00:00,2024-09-26 21:00:00,2983
751,72,8,12,26.483018893955435,89.57726489556147,store72@alipurduar.com,9337409075,2024-09-26 09:00:00,2024-09-26 21:00:00,1643
752,73,8,12,26.536341811341014,89.52714451391635,store73@alipurduar.com,9935105335,2024-09-26 09:00:00,2024-09-26 21:00:00,3747
753,74,8,12,26.468441213847758,89.58178492913683,store74@alipurduar.com,9162169897,2024-09-26 09:00:00,2024-09-26 21:00:00,3573
754,75,8,12,26.471764074958333,89.42836292933029,store75@alipurduar.com,9020575966,2024-09-26 09:00:00,2024-09-26 21:00:00,1405
755,76,8,12,26.50619919313944,89.52247690963792,store76@alipurduar.com,9483752745,2024-09-26 09:00:00,2024-09-26 21:00:00,1949
756,77,8,12,26.455713374451392,89.51448835985335,store77@alipurduar.com,9050843499,2024-09-26 09:00:00,2024-09-26 21:00:00,3952
757,78,8,12,26.489177805578066,89.53390399750468,store78@alipurduar.com,9355857743,2024-09-26 09:00:00,2024-09-26 21:00:00,3605
758,79,8,12,26.530560490581777,89.55975794355223,store79@alipurduar.com,9622584527,2024-09-26 09:00:00,2024-09-26 21:00:00,2514
759,80,8,12,26.48518984246752,89.52540298899962,store80@alipurduar.com,9599734302,2024-09-26 09:00:00,2024-09-26 21:00:00,1897
760,71,8,19,19.955756248319076,75.34795210918783,store71@aurangabad.com,9645853678,2024-09-26 09:00:00,2024-09-26 21:00:00,1522
761,72,8,19,20.02951668706622,75.30322300013339,store72@aurangabad.com,9800081094,2024-09-26 09:00:00,2024-09-26 21:00:00,2446
762,73,8,19,19.869937775847465,75.39721183000582,store73@aurangabad.com,9845337748,2024-09-26 09:00:00,2024-09-26 21:00:00,1988
763,74,8,19,19.97190015684588,75.44487573879542,store74@aurangabad.com,9025117275,2024-09-26 09:00:00,2024-09-26 21:00:00,1466
764,75,8,19,19.927462007440038,75.09588159079922,store75@aurangabad.com,9846487668,2024-09-26 09:00:00,2024-09-26 21:00:00,2078
765,76,8,19,19.858613556583254,75.50466463767242,store76@aurangabad.com,9135375473,2024-09-26 09:00:00,2024-09-26 21:00:00,1908
766,77,8,19,20.072427197416694,75.3017949186721,store77@aurangabad.com,9353044305,2024-09-26 09:00:00,2024-09-26 21:00:00,4856
767,78,8,19,19.91693580243647,75.38834633858151,store78@aurangabad.com,9878323855,2024-09-26 09:00:00,2024-09-26 21:00:00,2968
768,79,8,19,19.915563258371,75.4262895803047,store79@aurangabad.com,9967927072,2024-09-26 09:00:00,2024-09-26 21:00:00,1838
769,80,8,19,19.794348509941628,75.31160392478138,store80@aurangabad.com,9322359952,2024-09-26 09:00:00,2024-09-26 21:00:00,4078
770,71,8,14,27.563295571571135,76.45925738172711,store71@alwar.com,9278648933,2024-09-26 09:00:00,2024-09-26 21:00:00,1792
771,72,8,14,27.4698854705239,76.73752559234406,store72@alwar.com,9998782243,2024-09-26 09:00:00,2024-09-26 21:00:00,4253
772,73,8,14,27.47457287920864,76.4726514163407,store73@alwar.com,9726631377,2024-09-26 09:00:00,2024-09-26 21:00:00,4687
773,74,8,14,27.513966212338005,76.47086034702069,store74@alwar.com,9648347058,2024-09-26 09:00:00,2024-09-26 21:00:00,2276
774,75,8,14,27.495233187300315,76.62687680321244,store75@alwar.com,9781072669,2024-09-26 09:00:00,2024-09-26 21:00:00,2621
775,76,8,14,27.60853752420879,76.72254358569529,store76@alwar.com,9918785989,2024-09-26 09:00:00,2024-09-26 21:00:00,2733
776,77,8,14,27.48724268806591,76.55177478612089,store77@alwar.com,9673669689,2024-09-26 09:00:00,2024-09-26 21:00:00,4594
777,78,8,14,27.5457584751395,76.666345297672,store78@alwar.com,9407616668,2024-09-26 09:00:00,2024-09-26 21:00:00,4876
778,79,8,14,27.54782783824359,76.75220397198525,store79@alwar.com,9625682086,2024-09-26 09:00:00,2024-09-26 21:00:00,1146
779,80,8,14,27.599363994510785,76.61040333816295,store80@alwar.com,9314106784,2024-09-26 09:00:00,2024-09-26 21:00:00,4568
780,71,8,17,31.60529272507135,74.85511868000442,store71@amritsar.com,9345152916,2024-09-26 09:00:00,2024-09-26 21:00:00,1158
781,72,8,17,31.660493562993437,74.84610835588313,store72@amritsar.com,9044934652,2024-09-26 09:00:00,2024-09-26 21:00:00,2960
782,73,8,17,31.563601022507168,74.89228534319311,store73@amritsar.com,9640394076,2024-09-26 09:00:00,2024-09-26 21:00:00,3117
783,74,8,17,31.578926006127165,75.00058225380972,store74@amritsar.com,9802721667,2024-09-26 09:00:00,2024-09-26 21:00:00,2042
784,75,8,17,31.630425630569228,74.87092864821558,store75@amritsar.com,9514561059,2024-09-26 09:00:00,2024-09-26 21:00:00,4723
785,76,8,17,31.481021208572532,74.66758390404664,store76@amritsar.com,9755066721,2024-09-26 09:00:00,2024-09-26 21:00:00,4048
786,77,8,17,31.511128179948113,74.81744886042783,store77@amritsar.com,9528678074,2024-09-26 09:00:00,2024-09-26 21:00:00,1511
787,78,8,17,31.65891765391578,74.69488002824416,store78@amritsar.com,9697081123,2024-09-26 09:00:00,2024-09-26 21:00:00,3571
788,79,8,17,31.66681693796938,74.85462310670142,store79@amritsar.com,9086813194,2024-09-26 09:00:00,2024-09-26 21:00:00,4895
789,80,8,17,31.56774474831931,74.97199510166979,store80@amritsar.com,9227276609,2024-09-26 09:00:00,2024-09-26 21:00:00,4181
790,71,8,6,23.007744368312167,72.54512364511417,store71@ahmedabad.com,9186197207,2024-09-26 09:00:00,2024-09-26 21:00:00,2765
791,72,8,6,23.01869235372711,72.55320752339699,store72@ahmedabad.com,9158542157,2024-09-26 09:00:00,2024-09-26 21:00:00,2539
792,73,8,6,23.035643599258957,72.62670837417825,store73@ahmedabad.com,9381794973,2024-09-26 09:00:00,2024-09-26 21:00:00,2822
793,74,8,6,23.05786269898971,72.62480825612427,store74@ahmedabad.com,9225814367,2024-09-26 09:00:00,2024-09-26 21:00:00,3648
794,75,8,6,23.017797324865672,72.62682810991076,store75@ahmedabad.com,9991804921,2024-09-26 09:00:00,2024-09-26 21:00:00,2080
795,76,8,6,23.034941531707414,72.59479091872362,store76@ahmedabad.com,9479895929,2024-09-26 09:00:00,2024-09-26 21:00:00,3120
796,77,8,6,23.026955562879646,72.58612774271245,store77@ahmedabad.com,9321072200,2024-09-26 09:00:00,2024-09-26 21:00:00,1225
797,78,8,6,23.036699685941027,72.59431293831925,store78@ahmedabad.com,9683804566,2024-09-26 09:00:00,2024-09-26 21:00:00,4807
798,79,8,6,23.006894265293354,72.62280749895585,store79@ahmedabad.com,9960466431,2024-09-26 09:00:00,2024-09-26 21:00:00,3906
799,80,8,6,23.08768546267645,72.60149836317281,store80@ahmedabad.com,9657473386,2024-09-26 09:00:00,2024-09-26 21:00:00,3758
800,81,9,5,19.06392542722914,74.65126477006831,store81@ahmadnagar.com,9543641419,2024-09-26 09:00:00,2024-09-26 21:00:00,3455
801,82,9,5,19.137059405129197,74.83906535013209,store82@ahmadnagar.com,9141110779,2024-09-26 09:00:00,2024-09-26 21:00:00,2874
802,83,9,5,19.083108774228208,74.79395517908554,store83@ahmadnagar.com,9854778996,2024-09-26 09:00:00,2024-09-26 21:00:00,4877
803,84,9,5,19.067117203786626,74.64574719512756,store84@ahmadnagar.com,9150157429,2024-09-26 09:00:00,2024-09-26 21:00:00,3910
804,85,9,5,19.154575756709356,74.65210105995375,store85@ahmadnagar.com,9376641100,2024-09-26 09:00:00,2024-09-26 21:00:00,1859
805,86,9,5,19.278050664813705,74.77622126122908,store86@ahmadnagar.com,9269564644,2024-09-26 09:00:00,2024-09-26 21:00:00,1102
806,87,9,5,19.216597550944403,74.85583639180633,store87@ahmadnagar.com,9647494469,2024-09-26 09:00:00,2024-09-26 21:00:00,1500
807,88,9,5,19.195354111543697,74.82159180532595,store88@ahmadnagar.com,9391675305,2024-09-26 09:00:00,2024-09-26 21:00:00,4061
808,89,9,5,19.096639792258223,74.73368265588044,store89@ahmadnagar.com,9470533985,2024-09-26 09:00:00,2024-09-26 21:00:00,4810
809,90,9,5,19.08711360148379,74.74198822633352,store90@ahmadnagar.com,9978356571,2024-09-26 09:00:00,2024-09-26 21:00:00,3291
810,81,9,21,25.953565541965354,80.88598283362238,store81@bakshpur.com,9092494667,2024-09-26 09:00:00,2024-09-26 21:00:00,4195
811,82,9,21,25.86983487706127,80.7224333847588,store82@bakshpur.com,9921440390,2024-09-26 09:00:00,2024-09-26 21:00:00,4860
812,83,9,21,25.940666001646186,80.80648809574353,store83@bakshpur.com,9772804056,2024-09-26 09:00:00,2024-09-26 21:00:00,3877
813,84,9,21,25.89469432447777,80.79923858942611,store84@bakshpur.com,9161210648,2024-09-26 09:00:00,2024-09-26 21:00:00,2752
